"pointY" "pointX" "pointZ" "point_X1_Z1" "point_X2_Z0" "point_X0_Z2" "point_X3_Z0" "point_X0_Z3" "point_X2_Z1" "point_X1_Z2" "kfold"
"21" 1.0105901840746 -3.79020645981655 0.132426974596456 -0.501925574569448 14.3656650080351 0.0175369036007703 -54.448836313015 0.0023223590876397 1.90240155508025 -0.0664684853128197 1
"22" 1.28754679646365 -3.75672910362482 0.132612680317834 -0.498189915659701 14.1130135580217 0.01758612298108 -53.018768773272 0.00233214290492008 1.8715645552912 -0.0660663000229487 5
"23" 1.23622963255747 -3.72927052434534 0.146616716403514 -0.546773398859925 13.907458643751 0.0214964615289485 -51.8646755886922 0.00315174060366889 2.03906591986444 -0.0801661203576311 3
"24" 1.01435824655407 -3.64026931812987 0.149307652143762 -0.543520065060942 13.2515607085177 0.0222927749886825 -48.2392498645522 0.00332848189332935 1.9785594166293 -0.0811517048072738 2
"25" 1.06556838095472 -3.62213215557858 0.163626933470368 -0.592678377241739 13.1198413524764 0.0267737733569164 -47.5217992388942 0.00438091043182288 2.14675940812344 -0.0969781454022599 4
"26" 1.22008627918475 -3.58580980449915 0.163984547369182 -0.588017397742768 12.8580319540422 0.0268909317758755 -46.106457047368 0.00440969727560251 2.10851855004209 -0.0964257668140522 2
"27" 0.996455226647446 -3.55632426450029 0.177544021513313 -0.631404111724757 12.6474422742735 0.0315218795751198 -44.9784058438657 0.00559652126542513 2.245477763232 -0.112102025195655 2
"28" 1.16236355919772 -3.48173374077305 0.188927097246051 -0.657793849027887 12.1224698416375 0.0356934480738187 -42.2072122691331 0.00674345953528922 2.29026303863337 -0.124275082483146 4
"29" 1.3147146192364 -3.37914734147489 0.191296676872298 -0.646419657086007 11.4186367553968 0.0365944185823844 -38.5852560352666 0.00700039066688402 2.18434726571929 -0.123657932265484 3
"30" 1.34577347287392 -3.36375021608546 0.19623172422871 -0.660074504777146 11.314815516215 0.0385068895937725 -38.0602131376354 0.00755627333967054 2.22032575807663 -0.129527558191831 5
"31" 1.27063100363202 -3.26211819192395 0.203155790921301 -0.662718201359073 10.6414150980812 0.0412722753848592 -34.7135537792647 0.0083847017489328 2.16186510077255 -0.134635040355044 3
"32" 1.31835445172231 -3.20774456718937 0.207508175168186 -0.665633221543129 10.2896252083329 0.0430596427616307 -33.0064893604446 0.00893522789286 2.13518135014573 -0.138124335133736 5
"33" 1.41865468644211 -3.20042367093265 0.209384155925363 -0.670118008941786 10.242711673466 0.0438417247525769 -32.7810168942988 0.00917976253163041 2.14466153813555 -0.140312093672661 1
"34" 0.99429005599026 -3.16511255688965 0.216199518181384 -0.68429580978939 10.0179374977806 0.0467422316618624 -31.707899768361 0.0101056479640173 2.16587326019137 -0.147944424370006 3
"35" 1.35999896577419 -3.14481506124139 0.218108725966886 -0.685911606408833 9.88986176941068 0.047571416342898 -31.1017862460381 0.0103757410109898 2.15706515051477 -0.14960330659973 2
"36" 1.22581638337235 -3.13073934754357 0.227957737399265 -0.713676258052883 9.80152886225752 0.0519647300401923 -30.6860320751536 0.0118457622845259 2.23433434249382 -0.162688025021309 5
"37" 1.38124614900752 -3.0749608320184 0.229978243354708 -0.707174090532124 9.45538411844732 0.0528899924165173 -29.0749358159144 0.0121635475469945 2.17453262980452 -0.162634655086541 4
"38" 1.10894017584735 -3.06765530258417 0.245932805119082 -0.754437073702953 9.41050905547278 0.0604829446337405 -28.8681980040374 0.014874740235638 2.31435288961095 -0.185540825821599 4
"39" 1.235042938811 -2.98807360930368 0.249621339840814 -0.745886937897364 8.92858389461714 0.0623108133039234 -26.6792659039594 0.0155541087034962 2.22876507465545 -0.186189296807702 1
"40" 1.04501596773828 -2.96331732766703 0.253089729696512 -0.749985181464239 8.78124958445165 0.0640544112778536 -26.0216290521745 0.0162115136361812 2.22244408372648 -0.189813546853174 2
"41" 1.20977096457842 -2.9544383357279 0.256652641110122 -0.75826440186156 8.72870587961864 0.0658705781888012 -25.7884232720388 0.0169058578636066 2.24024541747758 -0.194610561397556 5
"42" 1.08736043710303 -2.93422694317997 0.259517052210867 -0.761481926811769 8.60968775408324 0.0673491003882181 -25.2627777803976 0.0174782400018041 2.23436078639569 -0.197617544958042 2
"43" 1.0108883438592 -2.92267195414752 0.266453627962619 -0.778756545527204 8.54201135156047 0.0709975358544418 -24.9654970092155 0.0189175510048221 2.27604991472116 -0.20750250685536 2
"44" 1.2829674643302 -2.90111520094797 0.273740222211927 -0.794151919769897 8.41646940917138 0.0749337092566353 -24.4171473412607 0.0205123702230753 2.30392620630646 -0.21739132298784 4
"45" 1.42970148948692 -2.72178697399795 0.274160732747987 -0.746207111175204 7.40812433182492 0.0751641073809131 -20.1633363081183 0.0206070467558995 2.03101679510131 -0.204580688381552 2
"46" 1.23424611057765 -2.67932407557964 0.283120654057711 -0.758571984710681 7.17877750198071 0.0801573047540663 -19.2342713942864 0.0226941885494745 2.03246018169556 -0.214767396461144 1
"47" 1.30284631975606 -2.67718075076118 0.286952468333766 -0.768223624606565 7.1672967722462 0.0823417190828409 -19.1881489536503 0.0236281595376667 2.05667350007668 -0.220443665313166 3
"48" 1.22428185269849 -2.65622303588316 0.290531838545576 -0.771717362202245 7.05552081635634 0.0844087492086725 -18.7410369225589 0.024523429096928 2.04985343467259 -0.22420846407816 5
"49" 1.20142710734807 -2.6215950306505 0.292352459626272 -0.766429755354685 6.87276050473138 0.0854699606495312 -18.0175947860548 0.0249873532200512 2.00926843798052 -0.224067624108704 5
"50" 1.08365685597027 -2.52876336220652 0.296661847038195 -0.750187609754701 6.39464414203802 0.0880082514881131 -16.1705418207343 0.0261086904410656 1.89704694232897 -0.222552041934998 5
"51" 1.34509046935705 -2.46964335907251 0.298018892528489 -0.736000378811126 6.09913832101093 0.0888152603039072 -15.0626964505493 0.0264686255153999 1.81765844780575 -0.21934201779384 2
"52" 1.17016045321859 -2.42113306885585 0.305567272007465 -0.739819027017345 5.86188533710736 0.0933713577220843 -14.1924044355119 0.0285312310627705 1.79120031128046 -0.226064481864908 5
"53" 1.31336640359286 -2.40037776064128 0.314986931625754 -0.756087625567094 5.76181339378123 0.0992167670950072 -13.8305287313975 0.0312519850330834 1.81489592150732 -0.23815772121758 5
"54" 1.0983685958203 -2.35126407351345 0.317660087486729 -0.746902751296685 5.52844274339505 0.100907931182076 -12.9988288050209 0.0320544222474032 1.75616560553224 -0.237261193320983 1
"55" 1.17519038110531 -2.33813858125359 0.318914134055376 -0.745665440941954 5.46689202514654 0.10170622490029 -12.7823511635427 0.0324355526421174 1.74346913617385 -0.237803248393023 2
"56" 1.30475499414283 -2.33434192603454 0.325939319562167 -0.760853818997136 5.44915222764265 0.106236440036648 -12.7201845063307 0.0346266329782521 1.77609296926851 -0.247992176050203 1
"57" 1.35267484760872 -2.29787694523111 0.332768371328712 -0.764660768578351 5.28023845542466 0.110734788956763 -12.133338212043 0.0368490353705707 1.75709635103889 -0.254454918578779 5
"58" 1.14601048911262 -2.13221962796524 0.333814215613529 -0.711765222624988 4.54636054188023 0.111431930545676 -9.69383918320373 0.037197562489406 1.51763977818405 -0.237597349491549 2
"59" 1.42285004285351 -2.07309794612229 0.351631137309596 -0.728965788549168 4.29773509421645 0.12364445672564 -8.90962579679781 0.0434772409404639 1.51121747903469 -0.25632706928733 5
"60" 1.25975200420267 -1.97310607414693 0.354312451090664 -0.699096049392874 3.8931475798355 0.125537312997874 -7.68159313732382 0.0444794330716125 1.3793906614692 -0.247698434808189 1
"61" 1.2659504481299 -1.87070289393887 0.355550046311691 -0.66512850057538 3.49952931739126 0.126415835432246 -6.54657962146775 0.0449471561424662 1.24425781086758 -0.236486469182802 5
"62" 1.14244499752953 -1.80667631095275 0.358134551206604 -0.647033209798666 3.26407929255785 0.128260356767955 -5.89713473493568 0.0459344653086906 1.16897957254297 -0.231724948207014 5
"63" 1.2901657369426 -1.80649954127148 0.366747278021649 -0.662528789508671 3.26344059261406 0.134503565936288 -5.89540393352402 0.0493288166913391 1.19685795432656 -0.242980630163283 3
"64" 1.43068621862434 -1.80340057238936 0.367175625171512 -0.662164732601728 3.25225362449429 0.134817939720091 -5.86511604796838 0.0495018613010597 1.19414825779001 -0.243130749659567 3
"65" 1.35030900749879 -1.79677705978975 0.372049099067226 -0.668489286319435 3.22840780258669 0.138420532116735 -5.80072907933399 0.0514992342664371 1.20112621437398 -0.248710836711239 2
"66" 1.25760583417823 -1.72806972404942 0.379862038418651 -0.656428087906967 2.98622497117624 0.144295168231572 -5.16040496189 0.0548122567384072 1.13435350472768 -0.249352111547598 4
"67" 1.17467132807835 -1.69343774206936 0.394468313548714 -0.668007530213844 2.86773138626498 0.155605250393966 -4.85632456361802 0.0613813407022333 1.13122916365066 -0.263507803881297 3
"68" 1.32986699146244 -1.55114826047793 0.402784595498815 -0.624778624655294 2.40606092598371 0.162235430371144 -3.73215721994355 0.0653459321976175 0.969124276817853 -0.251651205608089 1
"69" 1.16841884948186 -1.5343946008943 0.403141072019935 -0.618577484306129 2.35436679125358 0.162522723949382 -3.61252769302434 0.0655195851605538 0.949141952154104 -0.249373990150567 2
"70" 1.4620617467224 -1.45603471901268 0.403803387656808 -0.587951752083248 2.12003710297033 0.163057175883114 -3.08684762751985 0.0658430400033535 0.856078164137543 -0.237416909269971 4
"71" 1.17545206212079 -1.45202133338898 0.412145121023059 -0.598443508177666 2.10836595261672 0.169863600783112 -3.06139234179047 0.0700084543021682 0.868952740702116 -0.246645572103348 1
"72" 1.11795971457381 -1.3842693855986 0.413481934228912 -0.572370383051177 1.91620173190553 0.170967309933682 -2.65253939410783 0.0706918940012928 0.792314798481088 -0.236664813079344 5
"73" 1.09904906286308 -1.33648662595078 0.416095162509009 -0.556105619816109 1.78619650134531 0.173135184263399 -2.38722773536809 0.0720407126321062 0.7432277235003 -0.231392858249557 3
"74" 1.2418293526907 -1.33036277955398 0.422781153116375 -0.562452310002938 1.76986512522259 0.178743903430412 -2.35456268742678 0.0755695536048316 0.748265618502065 -0.237794236196011 1
"75" 1.13823248169792 -1.30178895313293 0.424719991860911 -0.552895793579241 1.69465447849892 0.180387071486333 -2.20608247948714 0.0766139955334888 0.719753636315119 -0.234825896948907 2
"76" 1.32606031853651 -1.29348303424194 0.425402431283146 -0.550250827590024 1.67309835987175 0.180967228541612 -2.16412434311213 0.0769838990041744 0.711740110065286 -0.23407803987236 4
"77" 1.09852457467968 -1.21767148142681 0.42650246899575 -0.519339893254245 1.48272383668015 0.181904356059471 -1.80547053075716 0.0775826569804462 0.632385377182935 -0.221499746720925 1
"78" 1.04887965847876 -1.17122651077807 0.427544920239598 -0.500751945133112 1.37177153954937 0.182794658822684 -1.60665519385107 0.0781529278265688 0.586493953463586 -0.21409395044176 4
"79" 1.21171054950939 -1.13445189781487 0.429319289047271 -0.487042082228207 1.28698110845576 0.184315051948054 -1.46001816093952 0.0791300070630495 0.552525814499496 -0.209096560478316 4
"80" 1.25638668209569 -1.10362514154986 0.435616700677201 -0.480757542946357 1.21798845306094 0.18976190990889 -1.34420267891547 0.0826634571087151 0.530576111385334 -0.20942601468397 4
"81" 1.38542209193678 -1.0203657229431 0.438687949907035 -0.447622147153317 1.04114620855719 0.192447117393637 -1.06234990378392 0.084424231394933 0.456738295785435 -0.196366442067673 5
"82" 0.811236249988327 -1.01711531169713 0.448378715198487 -0.456052856667466 1.03452355728874 0.201043472243046 -1.05222975042976 0.0901436137833796 0.463858343459694 -0.204484393935158 2
"83" 1.22877453055535 -0.996257713995874 0.450156854232773 -0.448472238537516 0.992529432696285 0.202641193412746 -0.988815103691622 0.0912203221646568 0.446793927155998 -0.201882852110778 4
"84" 1.25227201147875 -0.973235564306378 0.457650214200839 -0.445401464472689 0.947187463630755 0.209443718558074 -0.921836525670605 0.095851962661123 0.433480545618965 -0.203838075621294 1
"85" 1.07965832952685 -0.944949961267412 0.458228206727654 -0.433002726198932 0.892930429299283 0.209973089440841 -0.843774574580851 0.096215592235542 0.409165909350364 -0.198414062734322 2
"86" 1.18814511222659 -0.917985201813281 0.467059829737991 -0.428754012060906 0.84269683074817 0.218144884554881 -0.77358322024177 0.101886712638417 0.393589838289985 -0.200253775872647 4
"87" 1.12604422340478 -0.915146365296096 0.472812834894285 -0.432692947318847 0.837492869914655 0.22355197684077 -0.766428555863792 0.105698243916306 0.395977378028098 -0.204582779060588 5
"88" 1.11681843796644 -0.793054972309619 0.473175934283063 -0.375254527460433 0.628936189105011 0.223895464784649 -0.498780972035192 0.105941945731217 0.297597468884193 -0.177561411625039 3
"89" 1.24498667328248 -0.744023800361902 0.492382439551875 -0.36634425390685 0.553571415504967 0.242440466779056 -0.411870308335723 0.119373428478767 0.27256884403252 -0.180381477454466 4
"90" 1.2250642522443 -0.71394250029698 0.504147501429543 -0.359932327689083 0.509713893730304 0.254164703197651 -0.363906411725922 0.128136500068677 0.256970985968056 -0.181458983688171 2
"91" 1.16653452711819 -0.69014971377328 0.511009616078809 -0.352673140272184 0.476306627421341 0.261130827725012 -0.328722882583155 0.1334403640221 0.243397266814372 -0.180219366011797 2
"92" 0.815481813104522 -0.470867371186614 0.516150871990249 -0.243038604229727 0.221716081248193 0.266411722656294 -0.104398868327134 0.13750864295747 0.114438948670515 -0.125444587500466 4
"93" 0.85492961818507 -0.425791556481272 0.524572756141424 -0.223358650325128 0.181298449570744 0.27517657648581 -0.0771953490303686 0.144350135152723 0.0951042273754923 -0.117167862809081 3
"94" 1.08744475234515 -0.382151985540986 0.526699030771852 -0.201279080391976 0.146040140052918 0.277411869016008 -0.0558095294899063 0.146112562535339 0.0769192002196574 -0.106013496557103 3
"95" 0.989596315252001 -0.340019811410457 0.537166624329984 -0.182647294300673 0.115613472151603 0.28854798229407 -0.039310870997496 0.154998345606134 0.062103698562745 -0.0981120305224977 5
"96" 0.803874825536812 -0.296302065253258 0.541786238085479 -0.16053238127052 0.0877949138733458 0.293532327778815 -0.0260138142994043 0.159031775623758 0.0475660761104786 -0.086974234939459 3
"97" 0.750620194019181 -0.209676634985954 0.549187522148713 -0.115151791620416 0.0439642912590328 0.301606934483844 -0.00921828465073637 0.165638765012051 0.0241446401795726 -0.0632399271110013 3
"98" 0.764744495954921 -0.205658047925681 0.553149643819779 -0.113759675958761 0.0422952326766017 0.305974528457949 -0.00869835498883237 0.169249701434439 0.0233955928903369 -0.0629261242376424 3
"99" 0.728143700220019 -0.195929564069957 0.560627064667642 -0.10984341638615 0.0383883940766432 0.314302705637857 -0.0075214213167824 0.17620660327885 0.0215215726884932 -0.0615811921016331 2
"100" 0.637932498860868 -0.0264375004917383 0.561650965828449 -0.0148486476852749 0.000698941432250664 0.315451807416029 -1.84782644588232e-05 0.177173812307542 0.000392561130481104 -0.00833975731368101 4
"101" 0.542667039564149 0.013120190706104 0.569345011375844 0.00746991512682005 0.000172139404164539 0.32415374197856 2.25850181067387e-06 0.184555315914306 9.80067110222905e-05 0.00425295891285596 4
"102" 0.402523737357637 0.0324856606312096 0.576661420753226 0.0187332272137005 0.00105531814664612 0.332538394185129 3.4282707169903e-05 0.191762062845793 0.000608561261791614 0.0108027294203455 2
"103" 0.501753748691364 0.0703040417283773 0.600406134268269 0.0422109779175701 0.00494265828334542 0.360487526066967 0.000347488854201427 0.216438921977799 0.00296760235291246 0.0253437300751715 2
"104" 0.606108344014546 0.113367491867393 0.603074487531558 0.0683690420606662 0.0128521882123035 0.363698837511451 0.00145702034263652 0.219337490048042 0.00775082681979404 0.0412316250037598 4
"105" 0.962200059098078 0.17899950966239 0.605891998624429 0.108454370662138 0.032040824459376 0.367105113997105 0.005735291867407 0.222426051224955 0.0194132791692658 0.0657116354000375 2
"106" 0.415048348470824 0.251182834617794 0.60635631182231 0.152306297191919 0.0630928164066298 0.367667976886755 0.0158478324690373 0.222937798440223 0.0382567274588062 0.0923518846326044 3
"107" 0.643844063696377 0.255917471367866 0.610772826010361 0.156307437212777 0.0654937521513224 0.373043444992683 0.0167609954409602 0.227844799122822 0.0400018040874854 0.095468335152885 1
"108" 0.842432215070351 0.304424772039056 0.61081633111462 0.185947622357301 0.0926744418310311 0.373096590356325 0.0282123958282584 0.227893490472825 0.0566070625473257 0.113579844467773 4
"109" 0.91066639625558 0.419771748129278 0.613566640764475 0.257557941387513 0.17620832052751 0.376464022659002 0.0739672747427572 0.230985765751565 0.108115547300814 0.15802896089935 1
"110" 1.0143622676752 0.423910256940871 0.618076788727194 0.262009090318534 0.179699905939676 0.38201891676332 0.0761766332991383 0.236117025306114 0.111068340797774 0.161941737161413 3
"111" 0.800556318314115 0.661127630155534 0.618656496750191 0.409010903576778 0.437089743355072 0.382735860971219 0.288972106189629 0.236782026929122 0.270408409389489 0.25303725273944 1
"112" 1.08014539573786 0.696623446419835 0.635067797731608 0.442403117966048 0.485284226101849 0.403311107715675 0.338060370080252 0.256129896977689 0.308188384744389 0.280955973836295 4
"113" 0.775863450719675 0.750381471589208 0.636282373219728 0.477454503562893 0.563072352904385 0.40485525847013 0.42251906078359 0.257602264669861 0.358273013000418 0.303795884631445 5
"114" 1.07749038591571 0.876136526931077 0.639625483890995 0.560399249992866 0.76761521382285 0.40912075964279 0.672535727458208 0.261684063856371 0.49098625258353 0.358445641448838 5
"115" 1.1737766769091 0.905806652735919 0.641610078047961 0.581174677158255 0.820485692140649 0.411663492252711 0.743201398415635 0.264127445393758 0.526431888971597 0.372887529971007 1
"116" 1.04904675825259 1.02605953812599 0.644213001942262 0.661000895227636 1.05279817577932 0.415010391871461 1.08023360998002 0.267355090384748 0.678226273258135 0.425825371001118 3
"117" 1.27586781842775 1.13064987352118 0.648068979848176 0.73273911009834 1.27836913649346 0.419993402641456 1.44538790248971 0.272184695992813 0.828471382156709 0.474865487576292 4
"118" 1.30814583597803 1.16667475784197 0.649219614220783 0.757428136207292 1.36112999058563 0.421486107488982 1.58799600215794 0.273637048103417 0.883672287392341 0.491737202388465 2
"119" 0.782019383617504 1.19563722750172 0.652281295973808 0.779891800269352 1.429548379788 0.42547088907727 1.7092212613893 0.27752670292645 0.932467669825374 0.508708834199039 1
"120" 1.16109886730719 1.27575252670795 0.652915897779167 0.83295910631956 1.62754450940171 0.426299169572775 2.07634402019888 0.278337505024122 1.06264968453157 0.543852242715968 1
"121" 0.994584925103615 1.29384578205645 0.658162004780024 0.851560133794452 1.67403690774527 0.433177224536061 2.16594559209304 0.2851007905257 1.10178748727738 0.560464524848902 4
"122" 0.808338821028587 1.39618505025283 0.660619124537334 0.922346545590135 1.94933269454948 0.436417627704473 2.72162916609905 0.288305831146789 1.28776645810528 0.609319767467789 1
"123" 1.07707593948663 1.45690515637398 0.662786600412801 0.965617215716989 2.12257263466908 0.439286077686758 3.09238701622769 0.29115292603868 1.40681270066156 0.639998151705137 2
"124" 0.915805696136386 1.45964296534657 0.665189086925238 0.970938571355735 2.13055758628574 0.442476521364432 3.10985339308776 0.294330553232262 1.41722365546305 0.645857741740617 2
"125" 1.18007679721607 1.65852072415873 0.665397736942396 1.10357593652728 2.75069099246401 0.442754148328061 4.56207801675832 0.29460760831935 1.83030356141339 0.73431693070934 4
"126" 1.09519860401245 1.6961551271379 0.669066244270653 1.13484014061457 2.87694221531618 0.447649639222437 4.87974028898801 0.299507262863668 1.92486492298529 0.759283230728567 1
"127" 1.01869167378527 1.78378706332296 0.676644766470417 1.20699018089512 3.18189628727835 0.457848139991806 5.67582543408249 0.30980054776367 2.15301347023855 0.816703589083863 4
"128" 1.45918243958499 1.85291056754068 0.677889686310664 1.25606896339186 3.43327757130391 0.45953442680637 6.3615562931694 0.311513648436721 2.32738345582864 0.85147619557827 3
"129" 0.791183099708568 1.87042418634519 0.684608208714053 1.28050775174922 3.49848663686507 0.468688399438664 6.54365402119786 0.320867925584761 2.39509266967424 0.876646118169493 5
"130" 1.11600166695499 1.94749039597809 0.690198010765016 1.34415399728805 3.79271884242691 0.476373294063985 7.38628352027156 0.328791899944541 2.61772700043405 0.927732415090059 2
"131" 1.32247877469162 2.04994801199064 0.691615539602935 1.41777590047087 4.20228685186436 0.478332054620259 8.61446957779374 0.330821882065571 2.90636688861849 0.980555844440197 4
"132" 1.25312149339358 2.07373693119735 0.702198237646371 1.45617441842897 4.30038485981178 0.49308236495367 8.91786690215361 0.346241567684971 3.01972266976097 1.02252311032655 3
"133" 1.1588570605887 2.10305507993326 0.716659890022129 1.50717522229545 4.42284066923307 0.51360139796653 9.30147753716602 0.368077521381905 3.16967250759797 1.08013202905433 3
"134" 1.13195504918761 2.1378088160418 0.717721838038415 1.53435207282425 4.57022653394603 0.51512463679724 9.77027057557797 0.369716201140986 3.28015138819568 1.10123798990547 1
"135" 1.4010314595978 2.19144356902689 0.727704429766163 1.59472319276344 4.8024249162293 0.529553737101297 10.5242431984052 0.38535860028784 3.49474588515946 1.16048713162479 5
"136" 1.15924984006413 2.20753881148994 0.739439205732197 1.63234074539112 4.87322760423442 0.546770338973862 10.7578390735716 0.404303425168756 3.60345554902731 1.20701674425631 1
"137" 1.2821261893182 2.28202702477574 0.744146205019206 1.69816175023814 5.20764734180683 0.553753574444486 11.8839919695048 0.412073620938684 3.87525100648391 1.26368062194848 5
"138" 1.10849689374529 2.32939208857715 0.745123521890491 1.73568483690445 5.42606750232582 0.555209062874489 12.6394387120034 0.413699332314559 4.04309052734856 1.29329959856617 5
"139" 0.967183559021105 2.39181502489373 0.748764933552593 1.79090721818465 5.7207791133074 0.560648925718019 13.6830454373069 0.419794255611585 4.28351879264468 1.34096852422289 1
"140" 0.923898765373052 2.42727464996278 0.754200085764751 1.83065074917654 5.89166222635195 0.568817769367558 14.3006823681674 0.429002410441526 4.44349215641158 1.38067695203425 2
"141" 1.17663593411041 2.47053562896326 0.760990751674399 1.88005476532314 6.1035462939769 0.579106924133966 15.0790285822966 0.440695013496556 4.64474228213297 1.43070428905229 1
"142" 1.14425847819596 2.48126335674897 0.761633168440312 1.88981247213556 6.15666784554516 0.580085083268429 15.2763143248258 0.441812039934696 4.68912243823715 1.43934386091063 2
"143" 1.07282981157978 2.54028121940792 0.761801877757534 1.93519100297715 6.45302867367657 0.580342100954905 16.3925075480414 0.4421057022492 4.91592936083002 1.47423213988748 4
"144" 1.50805633512409 2.54901992855594 0.766155349323526 1.9529452537954 6.49750259617531 0.586994019297054 16.5622636034948 0.449728607905355 4.97809637130321 1.49625945313134 3
"145" 0.809954605199304 2.56017572944984 0.768787891138345 1.96823209998732 6.55449976566401 0.591034821560944 16.7806712187377 0.454380414057166 5.03902005231161 1.51315300542004 3
"146" 1.15271283932591 2.58201656397432 0.77020108490251 1.98867195880927 6.66680953663776 0.593209711185004 17.2138126524607 0.456890763129394 5.1347839379568 1.5316773001901 1
"147" 1.00228107492466 2.59420444024727 0.774684353033081 2.0096895884285 6.72989667779864 0.600135846834283 17.4587278439506 0.464915850236776 5.21354565381992 1.55687507860905 3
"148" 1.22569126321531 2.65074042370543 0.781849236227572 2.07247937571164 7.02642479386604 0.611288228189638 18.6252282352268 0.477935234324974 5.49360485849464 1.62036641699754 5
"149" 1.32480050543928 2.65688582556322 0.786665720166638 2.09008100136723 7.05904229007876 0.618842955285296 18.7550694025616 0.486822539089558 5.55310658681157 1.64419507614716 2
"150" 1.26314138286261 2.71372732706368 0.78666789853014 2.134802173565 7.36431600565218 0.618846382577827 19.9847455896708 0.486826583295479 5.79327099627828 1.67938033965596 3
"151" 1.02805352783301 2.77453569928184 0.787039487622678 2.18366915515361 7.69804834658938 0.619431155077368 21.3585099524098 0.487516778909615 6.05866802639431 1.71863385300954 5
"152" 1.13372468821977 2.80475431121886 0.791163020534441 2.21901789272091 7.86664674630077 0.62593892506118 22.0640113765229 0.495219730621484 6.22380000128075 1.75560489862504 3
"153" 1.3792584274469 2.83032355597243 0.793212444521487 2.24504786661964 8.0107314314924 0.629185982143753 22.6729618711217 0.499078150954899 6.3542118611792 1.78079990634911 5
